play_id,name,missing_or_unaudited_field
play-italian-longsword-crossing-throw,Crossing Throw,historical_identity.historical_confidence
play-italian-longsword-crossing-throw,Crossing Throw,historical_identity.source_citations.exact_historical_location
play-italian-longsword-crossing-throw,Crossing Throw,game_implementation.character_sheet_test_skill
play-italian-longsword-crossing-throw,Crossing Throw,game_implementation.secondary_skill_prerequisites
play-italian-longsword-crossing-throw,Crossing Throw,game_implementation.weapon_requirements
play-italian-longsword-crossing-throw,Crossing Throw,game_implementation.off_hand_requirement
play-italian-longsword-crossing-throw,Crossing Throw,game_implementation.timing.category
play-italian-longsword-crossing-throw,Crossing Throw,game_implementation.mechanics.learn_requirements
play-italian-longsword-crossing-throw,Crossing Throw,game_implementation.mechanics.use_conditions
play-italian-longsword-crossing-throw,Crossing Throw,game_implementation.mechanics.action_relationship
play-italian-longsword-crossing-throw,Crossing Throw,game_implementation.mechanics.spiritus_cost
play-italian-longsword-crossing-throw,Crossing Throw,game_implementation.mechanics.test_resolution
play-italian-longsword-crossing-throw,Crossing Throw,game_implementation.mechanics.defence
play-italian-longsword-crossing-throw,Crossing Throw,game_implementation.mechanics.success
play-italian-longsword-crossing-throw,Crossing Throw,game_implementation.mechanics.failure
play-italian-longsword-crossing-throw,Crossing Throw,game_implementation.mechanics.aftermath
play-italian-longsword-crossing-throw,Crossing Throw,game_implementation.mechanics.limits
play-italian-longsword-cuts-against-many,Cuts Against Many,historical_identity.historical_confidence
play-italian-longsword-cuts-against-many,Cuts Against Many,historical_identity.source_citations.exact_historical_location
play-italian-longsword-cuts-against-many,Cuts Against Many,game_implementation.character_sheet_test_skill
play-italian-longsword-cuts-against-many,Cuts Against Many,game_implementation.secondary_skill_prerequisites
play-italian-longsword-cuts-against-many,Cuts Against Many,game_implementation.weapon_requirements
play-italian-longsword-cuts-against-many,Cuts Against Many,game_implementation.off_hand_requirement
play-italian-longsword-cuts-against-many,Cuts Against Many,game_implementation.timing.category
play-italian-longsword-cuts-against-many,Cuts Against Many,game_implementation.mechanics.learn_requirements
play-italian-longsword-cuts-against-many,Cuts Against Many,game_implementation.mechanics.use_conditions
play-italian-longsword-cuts-against-many,Cuts Against Many,game_implementation.mechanics.action_relationship
play-italian-longsword-cuts-against-many,Cuts Against Many,game_implementation.mechanics.spiritus_cost
play-italian-longsword-cuts-against-many,Cuts Against Many,game_implementation.mechanics.test_resolution
play-italian-longsword-cuts-against-many,Cuts Against Many,game_implementation.mechanics.defence
play-italian-longsword-cuts-against-many,Cuts Against Many,game_implementation.mechanics.success
play-italian-longsword-cuts-against-many,Cuts Against Many,game_implementation.mechanics.failure
play-italian-longsword-cuts-against-many,Cuts Against Many,game_implementation.mechanics.aftermath
play-italian-longsword-cuts-against-many,Cuts Against Many,game_implementation.mechanics.limits
play-italian-longsword-elbow-push-and-face-cut,Elbow Push and Face Cut,historical_identity.historical_confidence
play-italian-longsword-elbow-push-and-face-cut,Elbow Push and Face Cut,historical_identity.source_citations.exact_historical_location
play-italian-longsword-elbow-push-and-face-cut,Elbow Push and Face Cut,game_implementation.character_sheet_test_skill
play-italian-longsword-elbow-push-and-face-cut,Elbow Push and Face Cut,game_implementation.secondary_skill_prerequisites
play-italian-longsword-elbow-push-and-face-cut,Elbow Push and Face Cut,game_implementation.weapon_requirements
play-italian-longsword-elbow-push-and-face-cut,Elbow Push and Face Cut,game_implementation.off_hand_requirement
play-italian-longsword-elbow-push-and-face-cut,Elbow Push and Face Cut,game_implementation.timing.category
play-italian-longsword-elbow-push-and-face-cut,Elbow Push and Face Cut,game_implementation.mechanics.learn_requirements
play-italian-longsword-elbow-push-and-face-cut,Elbow Push and Face Cut,game_implementation.mechanics.use_conditions
play-italian-longsword-elbow-push-and-face-cut,Elbow Push and Face Cut,game_implementation.mechanics.action_relationship
play-italian-longsword-elbow-push-and-face-cut,Elbow Push and Face Cut,game_implementation.mechanics.spiritus_cost
play-italian-longsword-elbow-push-and-face-cut,Elbow Push and Face Cut,game_implementation.mechanics.test_resolution
play-italian-longsword-elbow-push-and-face-cut,Elbow Push and Face Cut,game_implementation.mechanics.defence
play-italian-longsword-elbow-push-and-face-cut,Elbow Push and Face Cut,game_implementation.mechanics.success
play-italian-longsword-elbow-push-and-face-cut,Elbow Push and Face Cut,game_implementation.mechanics.failure
play-italian-longsword-elbow-push-and-face-cut,Elbow Push and Face Cut,game_implementation.mechanics.aftermath
play-italian-longsword-elbow-push-and-face-cut,Elbow Push and Face Cut,game_implementation.mechanics.limits
play-italian-longsword-false-point,False Point,historical_identity.historical_confidence
play-italian-longsword-false-point,False Point,historical_identity.source_citations.exact_historical_location
play-italian-longsword-false-point,False Point,game_implementation.character_sheet_test_skill
play-italian-longsword-false-point,False Point,game_implementation.secondary_skill_prerequisites
play-italian-longsword-false-point,False Point,game_implementation.weapon_requirements
play-italian-longsword-false-point,False Point,game_implementation.off_hand_requirement
play-italian-longsword-false-point,False Point,game_implementation.timing.category
play-italian-longsword-false-point,False Point,game_implementation.mechanics.learn_requirements
play-italian-longsword-false-point,False Point,game_implementation.mechanics.use_conditions
play-italian-longsword-false-point,False Point,game_implementation.mechanics.action_relationship
play-italian-longsword-false-point,False Point,game_implementation.mechanics.spiritus_cost
play-italian-longsword-false-point,False Point,game_implementation.mechanics.test_resolution
play-italian-longsword-false-point,False Point,game_implementation.mechanics.defence
play-italian-longsword-false-point,False Point,game_implementation.mechanics.success
play-italian-longsword-false-point,False Point,game_implementation.mechanics.failure
play-italian-longsword-false-point,False Point,game_implementation.mechanics.aftermath
play-italian-longsword-false-point,False Point,game_implementation.mechanics.limits
play-italian-longsword-frontale-corona-crossing,Frontale / Corona Crossing,game_implementation.character_sheet_test_skill
play-italian-longsword-frontale-corona-crossing,Frontale / Corona Crossing,game_implementation.secondary_skill_prerequisites
play-italian-longsword-frontale-corona-crossing,Frontale / Corona Crossing,game_implementation.weapon_requirements
play-italian-longsword-frontale-corona-crossing,Frontale / Corona Crossing,game_implementation.off_hand_requirement
play-italian-longsword-frontale-corona-crossing,Frontale / Corona Crossing,game_implementation.timing.category
play-italian-longsword-frontale-corona-crossing,Frontale / Corona Crossing,game_implementation.mechanics.learn_requirements
play-italian-longsword-frontale-corona-crossing,Frontale / Corona Crossing,game_implementation.mechanics.use_conditions
play-italian-longsword-frontale-corona-crossing,Frontale / Corona Crossing,game_implementation.mechanics.action_relationship
play-italian-longsword-frontale-corona-crossing,Frontale / Corona Crossing,game_implementation.mechanics.spiritus_cost
play-italian-longsword-frontale-corona-crossing,Frontale / Corona Crossing,game_implementation.mechanics.test_resolution
play-italian-longsword-frontale-corona-crossing,Frontale / Corona Crossing,game_implementation.mechanics.defence
play-italian-longsword-frontale-corona-crossing,Frontale / Corona Crossing,game_implementation.mechanics.success
play-italian-longsword-frontale-corona-crossing,Frontale / Corona Crossing,game_implementation.mechanics.failure
play-italian-longsword-frontale-corona-crossing,Frontale / Corona Crossing,game_implementation.mechanics.aftermath
play-italian-longsword-frontale-corona-crossing,Frontale / Corona Crossing,game_implementation.mechanics.limits
play-italian-longsword-half-sword-thrust,Half-Sword Thrust,historical_identity.historical_confidence
play-italian-longsword-half-sword-thrust,Half-Sword Thrust,historical_identity.source_citations.exact_historical_location
play-italian-longsword-half-sword-thrust,Half-Sword Thrust,game_implementation.character_sheet_test_skill
play-italian-longsword-half-sword-thrust,Half-Sword Thrust,game_implementation.secondary_skill_prerequisites
play-italian-longsword-half-sword-thrust,Half-Sword Thrust,game_implementation.weapon_requirements
play-italian-longsword-half-sword-thrust,Half-Sword Thrust,game_implementation.off_hand_requirement
play-italian-longsword-half-sword-thrust,Half-Sword Thrust,game_implementation.timing.category
play-italian-longsword-half-sword-thrust,Half-Sword Thrust,game_implementation.mechanics.learn_requirements
play-italian-longsword-half-sword-thrust,Half-Sword Thrust,game_implementation.mechanics.use_conditions
play-italian-longsword-half-sword-thrust,Half-Sword Thrust,game_implementation.mechanics.action_relationship
play-italian-longsword-half-sword-thrust,Half-Sword Thrust,game_implementation.mechanics.spiritus_cost
play-italian-longsword-half-sword-thrust,Half-Sword Thrust,game_implementation.mechanics.test_resolution
play-italian-longsword-half-sword-thrust,Half-Sword Thrust,game_implementation.mechanics.defence
play-italian-longsword-half-sword-thrust,Half-Sword Thrust,game_implementation.mechanics.success
play-italian-longsword-half-sword-thrust,Half-Sword Thrust,game_implementation.mechanics.failure
play-italian-longsword-half-sword-thrust,Half-Sword Thrust,game_implementation.mechanics.aftermath
play-italian-longsword-half-sword-thrust,Half-Sword Thrust,game_implementation.mechanics.limits
play-italian-longsword-pommel-strike,Pommel Strike,game_implementation.secondary_skill_prerequisites
play-italian-longsword-pommel-strike,Pommel Strike,game_implementation.timing.category
play-italian-longsword-rompere-di-punta,Rompere di Punta,historical_identity.historical_confidence
play-italian-longsword-rompere-di-punta,Rompere di Punta,historical_identity.source_citations.exact_historical_location
play-italian-longsword-rompere-di-punta,Rompere di Punta,game_implementation.character_sheet_test_skill
play-italian-longsword-rompere-di-punta,Rompere di Punta,game_implementation.secondary_skill_prerequisites
play-italian-longsword-rompere-di-punta,Rompere di Punta,game_implementation.weapon_requirements
play-italian-longsword-rompere-di-punta,Rompere di Punta,game_implementation.off_hand_requirement
play-italian-longsword-rompere-di-punta,Rompere di Punta,game_implementation.timing.category
play-italian-longsword-rompere-di-punta,Rompere di Punta,game_implementation.mechanics.learn_requirements
play-italian-longsword-rompere-di-punta,Rompere di Punta,game_implementation.mechanics.use_conditions
play-italian-longsword-rompere-di-punta,Rompere di Punta,game_implementation.mechanics.action_relationship
play-italian-longsword-rompere-di-punta,Rompere di Punta,game_implementation.mechanics.spiritus_cost
play-italian-longsword-rompere-di-punta,Rompere di Punta,game_implementation.mechanics.test_resolution
play-italian-longsword-rompere-di-punta,Rompere di Punta,game_implementation.mechanics.defence
play-italian-longsword-rompere-di-punta,Rompere di Punta,game_implementation.mechanics.success
play-italian-longsword-rompere-di-punta,Rompere di Punta,game_implementation.mechanics.failure
play-italian-longsword-rompere-di-punta,Rompere di Punta,game_implementation.mechanics.aftermath
play-italian-longsword-rompere-di-punta,Rompere di Punta,game_implementation.mechanics.limits
play-italian-longsword-scambiar-di-punta,Scambiar di Punta,game_implementation.character_sheet_test_skill
play-italian-longsword-scambiar-di-punta,Scambiar di Punta,game_implementation.secondary_skill_prerequisites
play-italian-longsword-scambiar-di-punta,Scambiar di Punta,game_implementation.weapon_requirements
play-italian-longsword-scambiar-di-punta,Scambiar di Punta,game_implementation.off_hand_requirement
play-italian-longsword-scambiar-di-punta,Scambiar di Punta,game_implementation.timing.category
play-italian-longsword-scambiar-di-punta,Scambiar di Punta,game_implementation.mechanics.learn_requirements
play-italian-longsword-scambiar-di-punta,Scambiar di Punta,game_implementation.mechanics.use_conditions
play-italian-longsword-scambiar-di-punta,Scambiar di Punta,game_implementation.mechanics.action_relationship
